Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
L51359,L,302.4,310.9,1349,46.1,148,1,0,1,0,0,0
L51360,L,302.4,310.8,1686,28.8,150,0,0,0,0,0,0
M19041,M,302.4,310.7,1521,40.4,152,0,0,0,0,0,0
L51362,L,302.4,310.7,1362,54.8,155,1,0,1,0,0,0
L51363,L,302.3,310.7,1402,50.9,157,0,0,0,0,0,0
L51364,L,302.2,310.6,1334,53.2,159,1,0,1,0,0,0
L51365,L,302.2,310.6,1348,48.4,161,1,0,1,0,0,0
M19046,M,302.2,310.6,1570,34.6,163,0,0,0,0,0,0
M19047,M,302.2,310.7,1601,33.0,166,0,0,0,0,0,0
M19048,M,302.3,310.8,1611,31.8,169,0,0,0,0,0,0
L51369,L,302.4,310.9,1560,31.8,172,0,0,0,0,0,0
H33604,H,302.4,310.9,1444,40.7,174,0,0,0,0,0,0
L51371,L,302.4,311.0,1317,59.4,179,0,0,0,0,0,0
M19052,M,302.5,311.0,1463,43.1,181,0,0,0,0,0,0
L51373,L,302.4,311.1,1634,34.2,184,0,0,0,0,0,0
L51374,L,302.4,311.0,1423,46.2,186,0,0,0,0,0,0
L51375,L,302.5,311.0,1548,38.4,188,0,0,0,0,0,0
M19056,M,302.5,311.0,1563,35.6,190,0,0,0,0,0,0
L51377,L,302.4,311.0,1573,36.5,193,0,0,0,0,0,0
M19058,M,302.4,311.1,1432,44.5,195,0,0,0,0,0,0
M19059,M,302.5,311.1,1638,32.0,198,0,0,0,0,0,0
L51380,L,302.5,311.1,1571,34.2,201,0,0,0,0,0,0
L51381,L,302.4,311.0,2211,15.4,203,0,0,0,0,0,0
L51382,L,302.4,311.0,1555,40.6,205,0,0,0,0,0,0
M19063,M,302.3,310.9,1558,31.9,207,0,0,0,0,0,0
M19064,M,302.3,310.9,1523,43.2,210,0,0,0,0,0,0
L51385,L,302.3,310.8,1723,26.3,213,0,0,0,0,0,0
M19066,M,302.3,310.8,1721,28.4,215,0,0,0,0,0,0
M19067,M,302.3,310.9,1710,30.4,218,1,1,0,0,0,0
M19068,M,302.3,310.9,1627,32.3,0,0,0,0,0,0,0
M19069,M,302.2,310.8,1422,47.0,3,0,0,0,0,0,0
L51390,L,302.1,310.8,1565,35.3,6,0,0,0,0,0,0
L51391,L,302.1,310.7,1314,52.8,8,1,0,1,0,0,0
M19072,M,302.0,310.6,1392,60.5,10,0,0,0,0,0,0
L51393,L,302.1,310.7,1465,40.7,13,0,0,0,0,0,0
L51394,L,301.9,310.6,1573,36.6,15,0,0,0,0,0,0
M19075,M,302.0,310.7,2157,17.8,17,0,0,0,0,0,0
L51396,L,301.9,310.7,1370,50.3,20,0,0,0,0,0,0
L51397,L,301.9,310.6,1462,38.8,22,0,0,0,0,0,0
M19078,M,302.0,310.6,1479,40.5,24,0,0,0,0,0,0
L51399,L,301.9,310.7,1717,26.8,27,0,0,0,0,0,0
M19080,M,301.9,310.6,1260,65.9,29,0,0,0,0,0,0
L51401,L,301.9,310.6,1467,39.3,32,0,0,0,0,0,0
M19082,M,302.0,310.6,1535,38.6,34,0,0,0,0,0,0
L51403,L,302.0,310.7,1657,31.9,37,0,0,0,0,0,0
L51404,L,302.0,310.7,1698,28.1,39,0,0,0,0,0,0
L51405,L,302.1,310.7,1359,49.3,41,1,0,1,0,0,0
L51406,L,302.1,310.8,1596,37.1,43,0,0,0,0,0,0
L51407,L,302.2,310.8,1383,46.9,45,0,0,0,0,0,0
L51408,L,302.2,310.8,2203,16.6,47,0,0,0,0,0,0
M19089,M,302.2,310.8,1408,46.8,49,0,0,0,0,0,0
L51410,L,302.2,310.8,1673,32.9,52,0,0,0,0,0,0
L51411,L,302.2,310.8,1340,47.8,54,0,0,0,0,0,0
L51412,L,302.2,310.9,1452,42.3,56,0,0,0,0,0,0
M19093,M,302.2,310.9,1302,53.4,58,0,0,0,0,0,0
H33648,H,302.2,310.9,1522,35.9,61,0,0,0,0,0,0
L51415,L,302.2,310.8,1438,41.4,66,0,0,0,0,0,0
L51416,L,302.2,310.9,1604,40.5,68,0,0,0,0,0,0
L51417,L,302.2,311.0,1832,23.2,70,0,0,0,0,0,0
M19098,M,302.3,311.0,1521,34.8,72,0,0,0,0,0,0
L51419,L,302.3,311.0,1446,37.6,75,0,0,0,0,0,0
L51420,L,302.4,311.1,1905,20.9,77,0,0,0,0,0,0
L51421,L,302.4,311.0,1475,47.9,79,0,0,0,0,0,0
L51422,L,302.4,311.0,1462,48.5,81,0,0,0,0,0,0
M19103,M,302.4,310.9,1435,42.3,83,0,0,0,0,0,0
L51424,L,302.4,310.9,1469,39.6,86,0,0,0,0,0,0
M19105,M,302.6,311.1,1520,43.0,88,0,0,0,0,0,0
L51426,L,302.6,311.0,1537,35.5,91,0,0,0,0,0,0
L51427,L,302.6,311.0,1369,60.0,93,1,0,1,0,0,0
L51428,L,302.6,311.0,1506,37.2,95,0,0,0,0,0,0
L51429,L,302.5,310.9,1330,56.9,97,1,0,1,0,0,0
L51430,L,302.6,311.0,1660,38.0,99,0,0,0,0,0,0
H33665,H,302.5,310.9,1356,55.5,101,1,0,1,0,0,0
H33666,H,302.6,311.0,1438,51.0,106,0,0,0,0,0,0
M19113,M,302.6,311.0,1329,48.6,111,1,0,1,0,0,0
L51434,L,302.6,311.0,1284,68.0,114,1,0,1,1,0,0
M19115,M,302.5,311.0,1387,52.1,116,0,0,0,0,0,0
M19116,M,302.6,311.0,1591,33.9,119,0,0,0,0,0,0
M19117,M,302.6,311.0,1589,39.0,122,0,0,0,0,0,0
M19118,M,302.7,311.1,1297,60.7,125,1,0,1,0,0,0
L51439,L,302.7,311.2,1545,35.1,128,0,0,0,0,0,0
H33674,H,302.7,311.1,1418,43.4,130,0,0,0,0,0,0
L51441,L,302.7,311.1,1730,28.1,135,0,0,0,0,0,0
L51442,L,302.6,311.0,2001,20.7,137,0,0,0,0,0,0
L51443,L,302.6,311.0,1620,36.2,139,0,0,0,0,0,0
M19124,M,302.6,311.0,1542,39.7,141,0,0,0,0,0,0
L51445,L,302.6,311.0,1424,38.0,144,0,0,0,0,0,0
L51446,L,302.7,311.1,1440,39.5,146,0,0,0,0,0,0
L51447,L,302.6,311.0,1520,42.8,148,0,0,0,0,0,0
L51448,L,302.7,311.0,1694,29.8,150,0,0,0,0,0,0
L51449,L,302.6,311.0,1610,39.2,152,0,0,0,0,0,0
L51450,L,302.6,310.9,1331,52.0,154,1,0,1,0,0,0
L51451,L,302.6,310.8,1470,41.2,156,0,0,0,0,0,0
L51452,L,302.5,310.8,1577,36.9,158,0,0,0,0,0,0
L51453,L,302.6,310.8,1486,36.4,160,0,0,0,0,0,0
L51454,L,302.4,310.6,1445,40.3,162,0,0,0,0,0,0
M19135,M,302.4,310.5,1500,36.7,164,0,0,0,0,0,0
M19136,M,302.2,310.4,1456,47.5,167,0,0,0,0,0,0
L51457,L,302.2,310.4,1743,28.1,170,0,0,0,0,0,0
L51458,L,302.0,310.1,1409,50.4,172,0,0,0,0,0,0
L51459,L,302.0,310.1,1361,45.4,174,1,0,1,0,0,0
L51460,L,302.1,310.1,1753,28.9,176,0,0,0,0,0,0
L51461,L,302.0,310.0,1832,22.9,178,0,0,0,0,0,0
L51462,L,301.9,309.9,1374,48.5,180,1,0,1,0,0,0
M19143,M,301.8,309.9,1334,61.0,182,1,0,1,0,0,0
L51464,L,301.8,310.0,1493,40.3,185,0,0,0,0,0,0
L51465,L,301.7,309.9,1317,49.0,187,1,0,1,0,0,0
M19146,M,301.7,309.9,1434,47.9,189,0,0,0,0,0,0
M19147,M,301.7,309.9,1457,39.2,192,0,0,0,0,0,0
M19148,M,301.7,310.0,1391,50.6,195,0,0,0,0,0,0
M19149,M,301.8,310.0,1781,23.9,198,0,0,0,0,0,0
L51470,L,301.8,310.0,1642,32.6,201,0,0,0,0,0,0
L51471,L,301.8,310.0,2032,19.0,203,0,0,0,0,0,0
M19152,M,301.8,310.1,2372,13.9,205,1,0,0,1,0,0
L51473,L,301.8,310.0,1393,44.9,208,0,0,0,0,0,0
M19154,M,301.7,310.1,1743,27.3,210,0,0,0,0,0,0
L51475,L,301.8,310.2,1457,40.4,213,0,0,0,0,0,0
L51476,L,301.8,310.2,2825,5.8,215,1,0,0,1,0,0
M19157,M,301.8,310.2,1609,34.2,217,0,0,0,0,0,0
M19158,M,301.8,310.2,1437,42.3,0,0,0,0,0,0,0
L51479,L,301.7,310.1,1402,50.1,3,0,0,0,0,0,0
M19160,M,301.7,310.1,1644,34.6,5,0,0,0,0,0,0
L51481,L,301.7,310.2,1471,51.1,8,0,0,0,0,0,0
L51482,L,301.7,310.1,2695,12.6,10,0,0,0,0,0,0
L51483,L,301.7,310.2,1435,48.1,12,0,0,0,0,0,0
L51484,L,301.6,310.1,1694,26.3,14,0,0,0,0,0,0
L51485,L,301.6,310.1,1687,26.6,16,0,0,0,0,0,0
L51486,L,301.6,310.0,1869,22.9,18,0,0,0,0,0,0
L51487,L,301.4,309.9,1259,63.9,20,1,0,1,0,0,0
H33722,H,301.4,309.9,1460,47.2,22,0,0,0,0,0,0
M19169,M,301.3,309.9,1501,39.5,27,0,0,0,0,0,0
L51490,L,301.4,310.0,1776,25.6,30,0,0,0,0,0,0
M19171,M,301.5,310.1,1468,40.8,32,0,0,0,0,0,0
L51492,L,301.5,310.1,1430,46.5,35,0,0,0,0,0,0
L51493,L,301.4,310.1,1502,46.6,37,0,0,0,0,0,0
H33728,H,301.4,310.1,1623,32.3,39,0,0,0,0,0,0
M19175,M,301.4,310.0,1651,29.8,44,0,0,0,0,0,0
L51496,L,301.5,310.1,1639,33.4,47,0,0,0,0,0,0
M19177,M,301.5,310.0,1417,44.6,49,0,0,0,0,0,0
L51498,L,301.5,310.1,1541,42.2,52,0,0,0,0,0,0
M19179,M,301.6,310.2,1411,45.1,54,0,0,0,0,0,0
L51500,L,301.7,310.3,1397,44.6,57,0,0,0,0,0,0
L51501,L,301.7,310.2,1686,28.9,59,0,0,0,0,0,0
M19182,M,301.7,310.1,1431,44.0,61,0,0,0,0,0,0
L51503,L,301.8,310.3,1341,50.5,64,1,0,1,0,0,0
L51504,L,301.7,310.2,1486,43.0,66,0,0,0,0,0,0
L51505,L,301.6,310.2,1384,57.1,68,0,0,0,0,0,0
L51506,L,301.6,310.1,1362,55.8,70,1,0,1,0,0,0
H33741,H,301.7,310.1,1660,29.3,72,0,0,0,0,0,0
L51508,L,301.6,310.1,1326,48.2,77,1,0,1,0,0,0
L51509,L,301.6,310.0,1566,30.3,79,0,0,0,0,0,0
L51510,L,301.5,309.8,1549,38.5,81,0,0,0,0,0,0
M19191,M,301.6,309.9,1746,31.1,83,0,0,0,0,0,0
M19192,M,301.7,309.9,1452,41.5,86,0,0,0,0,0,0
L51513,L,301.6,309.8,1588,33.9,89,0,0,0,0,0,0
L51514,L,301.6,309.8,1472,42.5,91,0,0,0,0,0,0
L51515,L,301.7,309.9,1607,37.7,93,0,0,0,0,0,0
H33750,H,301.6,309.9,1423,53.6,95,0,0,0,0,0,0
L51517,L,301.6,309.9,1440,43.4,100,0,0,0,0,0,0
L51518,L,301.6,309.9,1397,43.7,102,0,0,0,0,0,0
L51519,L,301.7,309.9,1524,46.6,104,0,0,0,0,0,0
M19200,M,301.7,309.9,1533,40.9,106,0,0,0,0,0,0
L51521,L,301.7,309.8,1398,46.0,109,0,0,0,0,0,0
M19202,M,301.7,309.8,1284,68.2,111,1,0,1,1,0,0
L51523,L,301.7,309.8,1491,39.3,114,0,0,0,0,0,0
H33758,H,301.8,309.9,1418,51.3,116,0,0,0,0,0,0
M19205,M,301.8,309.8,1546,39.8,121,0,0,0,0,0,0
L51526,L,301.8,309.7,1598,30.4,124,0,0,0,0,0,0
H33761,H,301.9,309.8,1724,27.5,126,0,0,0,0,0,0
L51528,L,301.9,309.8,1507,44.7,131,0,0,0,0,0,0
L51529,L,301.9,309.7,1595,31.4,133,0,0,0,0,0,0
M19210,M,301.9,309.7,1568,37.5,135,0,0,0,0,0,0
L51531,L,301.8,309.6,1432,43.7,138,0,0,0,0,0,0
L51532,L,301.9,309.7,1424,42.8,140,0,0,0,0,0,0
M19213,M,302.0,309.7,1386,62.7,142,1,0,0,1,0,0
L51534,L,302.0,309.8,1456,58.1,145,0,0,0,0,0,0
H33769,H,302.0,309.8,1280,57.3,147,1,0,1,0,0,0
L51536,L,302.0,309.8,1649,31.0,152,0,0,0,0,0,0
L51537,L,302.0,309.9,1407,52.8,154,0,0,0,0,0,0
H33772,H,302.0,309.9,1606,34.5,156,0,0,0,0,0,0
M19219,M,302.1,310.0,1531,38.0,161,0,0,0,0,0,0
L51540,L,302.1,310.1,1543,35.8,164,0,0,0,0,0,0
M19221,M,302.1,310.1,1379,48.2,166,1,0,1,0,0,0
L51542,L,302.1,310.1,1447,46.6,169,0,0,0,0,0,0
H33777,H,302.1,310.1,1844,24.6,171,0,0,0,0,0,0
H33778,H,302.1,310.1,1615,29.9,176,0,0,0,0,0,0
L51545,L,302.0,310.0,1449,48.8,181,0,0,0,0,0,0
L51546,L,302.0,309.9,1388,51.4,183,0,0,0,0,0,0
H33781,H,302.0,309.9,1447,42.8,185,0,0,0,0,0,0
L51548,L,302.0,310.0,1664,28.6,190,0,0,0,0,0,0
H33783,H,302.0,309.9,1735,27.2,192,0,0,0,0,0,0
L51550,L,302.0,309.9,1308,57.6,197,1,0,1,0,1,0
L51551,L,302.0,309.8,1480,40.0,199,0,0,0,0,0,0
M19232,M,301.9,309.6,1439,41.7,201,0,0,0,0,0,0
M19233,M,301.9,309.7,1533,35.9,204,0,0,0,0,0,0
L51554,L,302.0,309.7,1551,34.8,207,0,0,0,0,0,0
L51555,L,302.0,309.7,1414,36.3,209,0,0,0,0,0,0
M19236,M,301.9,309.6,1551,34.6,211,0,0,0,0,0,0
M19237,M,301.8,309.6,1436,49.0,214,0,0,0,0,0,0
M19238,M,301.9,309.6,1385,45.8,217,0,0,0,0,0,0
M19239,M,301.8,309.5,1732,30.1,220,0,0,0,0,0,0
L51560,L,301.9,309.6,1410,49.0,223,0,0,0,0,0,0
L51561,L,301.9,309.6,1446,43.2,225,0,0,0,0,0,0
L51562,L,301.8,309.5,1525,39.6,227,0,0,0,0,0,0
L51563,L,301.7,309.5,1298,65.5,229,1,0,1,0,1,0
L51564,L,301.8,309.6,1443,42.7,231,0,0,0,0,0,0
L51565,L,301.8,309.7,1442,45.3,233,1,1,0,0,0,0
L51566,L,301.9,309.7,1719,31.9,0,0,0,0,0,0,0
L51567,L,302.0,309.8,1532,39.4,2,0,0,0,0,0,0
L51568,L,302.0,309.8,1701,27.2,4,0,0,0,0,0,0
M19249,M,302.1,310.0,1355,45.1,6,1,0,1,0,0,0
M19250,M,302.2,310.1,1421,45.4,9,0,0,0,0,0,0
M19251,M,302.2,310.1,1368,51.6,12,1,0,1,0,0,0
L51572,L,302.2,310.1,1458,45.1,15,0,0,0,0,0,0
M19253,M,302.2,310.1,1572,34.6,17,0,0,0,0,0,0
L51574,L,302.2,310.0,1483,48.7,20,0,0,0,0,0,0
L51575,L,302.3,310.1,1513,40.4,22,0,0,0,0,0,0
H33810,H,302.3,310.1,1383,42.9,24,0,0,0,0,0,0
L51577,L,302.4,310.2,1539,37.7,29,0,0,0,0,0,0
M19258,M,302.3,310.1,1563,37.8,31,0,0,0,0,0,0
L51579,L,302.3,310.1,1653,29.7,34,0,0,0,0,0,0
L51580,L,302.3,310.1,1353,50.9,36,1,0,1,0,0,0
H33815,H,302.2,310.0,1468,43.6,38,0,0,0,0,0,0
H33816,H,302.3,310.2,1506,33.8,43,0,0,0,0,0,0
L51583,L,302.3,310.1,1388,49.9,48,0,0,0,0,0,0
M19264,M,302.4,310.2,1485,45.9,50,0,0,0,0,0,0
L51585,L,302.4,310.2,1331,45.5,53,1,0,1,0,0,0
L51586,L,302.5,310.3,1326,58.5,55,1,0,1,0,0,0
L51587,L,302.3,310.2,1394,55.4,57,0,0,0,0,0,0
L51588,L,302.4,310.1,2009,18.9,59,0,0,0,0,0,0
M19269,M,302.4,310.1,1358,54.6,61,1,0,1,0,0,0
L51590,L,302.5,310.2,1586,32.2,64,0,0,0,0,0,0
L51591,L,302.5,310.3,1688,31.6,66,0,0,0,0,0,0
L51592,L,302.6,310.5,1450,43.2,68,0,0,0,0,0,0
M19273,M,302.7,310.5,1398,47.3,70,0,0,0,0,0,0
L51594,L,302.7,310.5,1520,39.3,73,0,0,0,0,0,0
L51595,L,302.6,310.4,1514,42.7,75,0,0,0,0,0,0
M19276,M,302.6,310.4,1532,36.1,77,0,0,0,0,0,0
L51597,L,302.6,310.4,1365,66.8,80,1,0,1,1,0,0
L51598,L,302.6,310.3,1642,33.2,82,0,0,0,0,0,0
M19279,M,302.6,310.2,2676,10.8,84,1,0,0,1,0,0
H33834,H,302.6,310.2,1873,21.3,87,0,0,0,0,0,0
L51601,L,302.6,310.2,1325,62.4,92,1,0,1,0,0,0
M19282,M,302.6,310.2,2157,17.2,94,0,0,0,0,0,0
M19283,M,302.6,310.2,1563,39.0,97,0,0,0,0,0,0
M19284,M,302.6,310.2,1631,31.0,100,0,0,0,0,0,0
L51605,L,302.5,310.2,1547,36.9,103,0,0,0,0,0,0
L51606,L,302.6,310.3,1479,40.4,105,0,0,0,0,0,0
M19287,M,302.4,310.1,1379,48.9,107,1,0,1,0,0,0
L51608,L,302.4,310.1,1906,21.2,110,0,0,0,0,0,0
M19289,M,302.3,310.1,1731,33.4,112,0,0,0,0,0,0
H33844,H,302.3,310.1,1688,30.4,115,0,0,0,0,0,0
H33845,H,302.3,310.2,1443,54.6,120,0,0,0,0,0,0
L51612,L,302.4,310.2,1445,46.4,125,0,0,0,0,0,0
H33847,H,302.4,310.2,1435,44.9,127,0,0,0,0,0,0
L51614,L,302.4,310.1,1556,32.9,132,0,0,0,0,0,0
L51615,L,302.3,310.1,1321,52.7,134,1,0,1,0,0,0
M19296,M,302.4,310.1,1577,35.8,136,0,0,0,0,0,0
L51617,L,302.4,310.2,1578,31.2,139,0,0,0,0,0,0
L51618,L,302.4,310.1,1418,52.3,141,0,0,0,0,0,0
M19299,M,302.4,310.2,1392,55.8,143,0,0,0,0,0,0
L51620,L,302.5,310.3,1446,44.0,146,0,0,0,0,0,0
L51621,L,302.5,310.2,1329,50.6,148,1,0,1,0,0,0
L51622,L,302.5,310.2,1563,34.8,150,0,0,0,0,0,0
L51623,L,302.5,310.3,1405,57.4,152,0,0,0,0,0,0
L51624,L,302.4,310.2,2224,16.0,154,0,0,0,0,0,0
L51625,L,302.5,310.2,1716,29.9,156,0,0,0,0,0,0
L51626,L,302.5,310.3,1584,35.5,158,0,0,0,0,0,0
M19307,M,302.5,310.3,1488,41.8,160,0,0,0,0,0,0
L51628,L,302.4,310.3,1374,51.2,163,1,0,1,0,0,0
M19309,M,302.4,310.3,1378,54.3,165,1,0,1,0,0,0
L51630,L,302.5,310.3,1551,37.3,168,0,0,0,0,0,0
L51631,L,302.5,310.3,1549,40.9,170,0,0,0,0,0,0
M19312,M,302.5,310.3,1447,39.2,172,0,0,0,0,0,0
L51633,L,302.4,310.2,1400,53.7,175,0,0,0,0,0,0
L51634,L,302.4,310.1,1401,48.8,177,0,0,0,0,0,0
H33869,H,302.4,310.1,1597,28.9,179,0,0,0,0,0,0
L51636,L,302.3,310.1,1487,46.0,184,0,0,0,0,0,0
M19317,M,302.5,310.3,1710,27.3,186,0,0,0,0,0,0
L51638,L,302.6,310.4,1478,47.7,189,0,0,0,0,0,0
L51639,L,302.6,310.4,1743,26.3,191,0,0,0,0,0,0
L51640,L,302.6,310.5,1596,32.8,193,0,0,0,0,0,0
L51641,L,302.7,310.5,1642,30.8,195,0,0,0,0,0,0
L51642,L,302.7,310.5,1263,67.8,197,1,0,1,0,1,0
L51643,L,302.8,310.6,2016,19.9,199,0,0,0,0,0,0
L51644,L,302.8,310.6,1671,30.5,201,0,0,0,0,0,0
L51645,L,302.8,310.6,1404,43.2,203,0,0,0,0,0,0
L51646,L,302.8,310.6,1470,41.1,205,0,0,0,0,0,0
L51647,L,302.8,310.6,1617,37.9,207,0,0,0,0,0,0
L51648,L,302.7,310.5,1725,29.0,209,0,0,0,0,0,0
L51649,L,302.7,310.5,1446,40.9,211,1,1,0,0,0,0
L51650,L,302.7,310.6,1564,34.3,0,0,0,0,0,0,0
L51651,L,302.8,310.6,1670,29.1,2,0,0,0,0,0,0
L51652,L,302.7,310.6,1501,48.7,4,0,0,0,0,0,0
L51653,L,302.7,310.5,1551,35.9,6,0,0,0,0,0,0
L51654,L,302.7,310.5,1563,35.0,8,0,0,0,0,0,0
L51655,L,302.7,310.5,1351,41.8,10,1,0,1,0,0,0
L51656,L,302.6,310.4,1415,52.1,12,0,0,0,0,0,0
L51657,L,302.6,310.3,1647,34.2,14,0,0,0,0,0,0
L51658,L,302.5,310.2,1477,41.6,16,0,0,0,0,0,0
L51659,L,302.6,310.2,1923,21.5,18,0,0,0,0,0,0
H33894,H,302.7,310.4,1305,55.2,20,1,0,1,0,0,0
M19341,M,302.6,310.4,1544,35.1,25,0,0,0,0,0,0
H33896,H,302.7,310.5,1568,36.9,28,0,0,0,0,0,0
L51663,L,302.7,310.4,1489,42.7,33,0,0,0,0,0,0
M19344,M,302.6,310.4,1451,43.1,35,0,0,0,0,0,0
L51665,L,302.7,310.4,1542,35.7,38,0,0,0,0,0,0
M19346,M,302.6,310.5,1965,20.2,40,0,0,0,0,0,0
L51667,L,302.5,310.5,1436,36.5,43,0,0,0,0,0,0
M19348,M,302.5,310.4,1509,37.6,45,0,0,0,0,0,0
L51669,L,302.5,310.4,1487,40.2,48,0,0,0,0,0,0
L51670,L,302.5,310.4,1967,20.3,50,0,0,0,0,0,0
H33905,H,302.6,310.4,1409,53.3,52,0,0,0,0,0,0
M19352,M,302.6,310.5,1420,56.4,57,0,0,0,0,0,0
L51673,L,302.7,310.5,1511,37.7,60,0,0,0,0,0,0
H33908,H,302.6,310.4,1649,30.1,62,0,0,0,0,0,0
L51675,L,302.6,310.4,1359,57.2,67,1,0,1,0,0,0
M19356,M,302.5,310.4,1605,36.0,69,0,0,0,0,0,0
L51677,L,302.5,310.3,1523,36.0,72,0,0,0,0,0,0
H33912,H,302.6,310.4,1614,36.0,74,0,0,0,0,0,0
H33913,H,302.6,310.3,1721,27.4,79,0,0,0,0,0,0
L51680,L,302.6,310.4,1638,36.2,84,0,0,0,0,0,0
L51681,L,302.5,310.2,1307,54.0,86,1,0,1,0,0,0
L51682,L,302.4,310.2,1642,28.3,88,0,0,0,0,0,0
M19363,M,302.5,310.2,1751,30.5,90,0,0,0,0,0,0
L51684,L,302.4,310.1,1645,31.6,93,0,0,0,0,0,0
L51685,L,302.4,310.1,1426,46.8,95,0,0,0,0,0,0
M19366,M,302.4,310.1,1520,36.6,97,0,0,0,0,0,0
L51687,L,302.4,310.1,1709,31.8,100,0,0,0,0,0,0
L51688,L,302.4,310.0,1426,46.6,102,0,0,0,0,0,0
L51689,L,302.4,310.1,1429,43.7,104,0,0,0,0,0,0
L51690,L,302.4,310.2,1346,62.4,106,1,0,1,0,0,0
L51691,L,302.5,310.2,1454,43.0,108,0,0,0,0,0,0
M19372,M,302.5,310.3,1411,49.5,110,0,0,0,0,0,0
L51693,L,302.4,310.3,1900,24.4,113,0,0,0,0,0,0
L51694,L,302.4,310.3,1479,36.2,115,0,0,0,0,0,0
L51695,L,302.5,310.4,1415,48.2,117,0,0,0,0,0,0
L51696,L,302.5,310.3,1539,39.0,119,0,0,0,0,0,0
L51697,L,302.4,310.3,1520,31.6,121,0,0,0,0,0,0
L51698,L,302.4,310.3,1480,45.8,123,0,0,0,0,0,0
L51699,L,302.4,310.4,1666,29.7,125,0,0,0,0,0,0
L51700,L,302.4,310.4,1456,47.6,127,0,0,0,0,0,0
L51701,L,302.4,310.4,1865,23.9,129,0,0,0,0,0,0
M19382,M,302.5,310.5,1918,21.6,131,0,0,0,0,0,0
L51703,L,302.5,310.4,1488,48.4,134,0,0,0,0,0,0
M19384,M,302.5,310.5,1527,38.8,136,0,0,0,0,0,0
M19385,M,302.4,310.4,1463,42.2,139,0,0,0,0,0,0
L51706,L,302.4,310.4,1521,38.5,142,0,0,0,0,0,0
M19387,M,302.4,310.5,1372,45.7,144,1,0,1,0,0,0
L51708,L,302.5,310.5,1507,39.5,147,0,0,0,0,0,0
M19389,M,302.4,310.4,1586,34.3,149,0,0,0,0,0,0
L51710,L,302.5,310.4,1487,42.0,152,0,0,0,0,0,0
L51711,L,302.5,310.5,1520,41.2,154,0,0,0,0,0,0
H33946,H,302.5,310.4,1422,41.9,156,0,0,0,0,0,0
M19393,M,302.4,310.3,1375,52.5,161,1,0,1,0,0,0
L51714,L,302.4,310.2,1633,28.0,164,0,0,0,0,0,0
L51715,L,302.4,310.2,1503,36.2,166,0,0,0,0,0,0
L51716,L,302.4,310.2,1351,45.1,168,1,0,1,0,0,0
L51717,L,302.3,310.2,1548,35.3,170,0,0,0,0,0,0
L51718,L,302.4,310.3,1923,23.3,172,0,0,0,0,0,0
L51719,L,302.5,310.3,1592,32.6,174,0,0,0,0,0,0
M19400,M,302.5,310.4,1580,35.6,176,0,0,0,0,0,0
L51721,L,302.5,310.4,1427,46.8,179,0,0,0,0,0,0
M19402,M,302.5,310.4,1581,32.7,181,0,0,0,0,0,0
M19403,M,302.6,310.5,1542,39.9,184,0,0,0,0,0,0
L51724,L,302.5,310.4,1349,55.1,187,1,0,1,0,0,0
L51725,L,302.5,310.5,1463,43.0,189,0,0,0,0,0,0
M19406,M,302.5,310.4,1429,43.2,191,0,0,0,0,0,0
M19407,M,302.5,310.4,1451,53.6,194,0,0,0,0,0,0
L51728,L,302.6,310.5,1511,37.2,197,0,0,0,0,0,0
L51729,L,302.6,310.6,1549,37.5,199,0,0,0,0,0,0
M19410,M,302.5,310.5,1507,40.2,201,0,0,0,0,0,0
M19411,M,302.6,310.5,1524,33.7,204,0,0,0,0,0,0
M19412,M,302.7,310.5,1880,22.7,207,0,0,0,0,0,0
L51733,L,302.6,310.5,1461,45.4,0,0,0,0,0,0,0
L51734,L,302.6,310.5,1748,28.2,2,0,0,0,0,0,0
L51735,L,302.7,310.6,1690,26.7,4,0,0,0,0,0,0
M19416,M,302.7,310.6,1349,51.2,6,1,0,1,0,0,0
L51737,L,302.7,310.6,1686,26.3,9,0,0,0,0,0,0
L51738,L,302.7,310.7,1369,47.5,11,1,0,1,0,0,0
L51739,L,302.7,310.7,1433,43.7,13,0,0,0,0,0,0
L51740,L,302.7,310.7,1597,41.9,15,0,0,0,0,0,0
L51741,L,302.9,310.8,1610,32.2,17,0,0,0,0,0,0
L51742,L,302.7,310.7,1398,57.7,19,0,0,0,0,0,0
L51743,L,302.7,310.7,1977,20.0,21,0,0,0,0,0,0
L51744,L,302.8,310.8,1516,39.5,23,0,0,0,0,0,0
H33979,H,302.7,310.8,1275,55.0,25,1,0,1,0,0,0
L51746,L,302.8,310.8,1402,50.5,30,0,0,0,0,0,0
M19427,M,302.8,310.8,1451,44.7,32,0,0,0,0,0,0
M19428,M,302.7,310.8,1555,36.1,35,0,0,0,0,0,0
L51749,L,302.8,310.9,1636,35.0,38,0,0,0,0,0,0
L51750,L,302.8,310.9,1312,52.2,40,1,0,1,0,0,0
L51751,L,302.8,310.9,1708,29.8,42,0,0,0,0,0,0
M19432,M,302.9,311.0,1556,36.5,44,0,0,0,0,0,0
H33987,H,302.8,311.0,1436,43.5,47,0,0,0,0,0,0
M19434,M,302.9,311.0,1402,40.7,52,0,0,0,0,0,0
M19435,M,302.9,311.0,1437,49.9,55,0,0,0,0,0,0
